Calidad,Mes/Año,Momento,Precio máximo,Precio mínimo,Precio promedio,Procedencia,Producto,Sector,Tipo,Tipo punto monitoreo,Unidad,Variedad
,12/2016,2016-12,8790,5490,6590.0,Nacional,Pavo Pechuga s/hueso,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,3190,1390,2125.758,Nacional,Pavo Trutro Ala,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,3290,2190,2997.5,Nacional,Pavo Trutro Corto,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5990,3590,5109.3125,Nacional o Importada,Plateada,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,2190,1690,1890.2928,Nacional,Pollo Entero,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,6190,4499,5370.1458,Nacional o Importada,Pollo Ganso,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,2899,1890,2680.6999,Nacional,Pollo Pechuga,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,4890,2699,4524.8333,Nacional,Pollo Pechuga Deshuesada,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,2699,1590,2293.6151,Nacional,Pollo Trutro Entero,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,6999,4990,5674.6547,Nacional o Importada,Posta Negra,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5999,3590,4619.7857,Nacional o Importada,Posta Paleta,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,6999,4990,5661.8333,Nacional o Importada,Posta Rosada,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,7990,7990,7990.0,Nacional o Importada,Punta de Ganso,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5999,3590,4720.2916,Nacional o Importada,Punta paleta,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,6990,5890,6329.75,Nacional o Importada,Punta picana,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5699,3590,4330.488,Nacional o Importada,Sobrecostilla,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5490,3590,4151.7708,Nacional o Importada,Tapapecho,Puerto Montt,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5790,3690,4523.3333,Nacional o Importada,Abastero,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5790,3590,4931.6666,Nacional o Importada,Asado Carnicero,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,6290,3590,4890.0,Nacional o Importada,Asado de tira,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,7390,5890,6873.3333,Nacional o Importada,Asiento,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,6590,4690,5423.3333,Nacional,Cerdo Costillar,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5490,5490,5490.0,Nacional,Cerdo Lomo,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,4890,2890,3690.0,Nacional,Cerdo Pulpa s/hueso,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,5890,3690,4190.0,Nacional o Importada,Choclillo,Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,3980,2990,3625.8333,Nacional,Chuleta (Parrillera),Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,3880,3390,3537.2222,Nacional,Chuleta (centro),Puerto Varas,Carnes,Supermercado,$/kilo,
,12/2016,2016-12,4990,4990,4990.0,Nacional,Cordero,Puerto Varas,Carnes,Supermercado,$/kilo,
